Question,Answer,Retrieval_Time,Chain_Time
 What types of specialized equipment are available in the computer science laboratories at our institution?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Source: Labs at NTU

Metadata: Specialist technology laboratories

Text:

Our specialist dedicated laboratories cater to different specialist areas within computer science and each include state-of-the-art equipment.

About the facilities: The Computer Science department offers a transformative learning environment that focuses on practical application through the use of advanced computer science facilities. It provides ten specialist teaching laboratories and 350 workstations running Windows and Linux that are

in industrial, commercial, scientific, and technological research and development of intelligent systems. If you find data science isn’t for you, we can support you to move into one of our other computer science courses at the end of your foundation year.

What you’ll study on Computer Science and Mathematics BSc (Hons): We are in the process of a digital revolution. The way we interact with the world around us is changing at supersonic speed, and mathematicians and computer scientists are at the forefront of this cutting edge technology – spotting
QUESTION:  What types of specialized equipment are available in the computer science laboratories at our institution?
Helpful Answer: [/INST]
The Computer Science department at Nottingham Trent University offers specialist equipment including those used in industrial, commercial, scientific, and technological research and development of intelligent systems. Specifically, they have ten specialist teaching laboratories and 350 workstations running both Windows and Linux operating systems. However, the exact types of specialized equipment available were not specified in the provided context. For more detailed information, I would recommend visiting the university's official website or contacting their admissions office directly.",0.011684179306030273,2.592823028564453
"What lab teaches game dev software skills, from basic coding to networking?","
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: The Cyber Security BSc (Hons) course aims to enable you to identify security risks and preventative measures in technological solutions. You will learn the basic principles and practice of collecting computer data as evidence of computer crime and how systems operate in terms of their software and

it. And that's what employers expect to see from you. Someone who is confident, work-ready and already has the software skills needed. There continues to be a steady demand from industry and commerce for well-qualified software engineers. In fact, according to eSkills UK, there will be a shortage

Source: Specialist software at NTU

Metadata: Specialist software available to students includes

Text:

Games Development Laboratory: A space where students learn a variety of software engineering techniques for games from low level programming languages for fast-games to high level computer network environments for distributed games.
QUESTION: What lab teaches game dev software skills, from basic coding to networking?
Helpful Answer: [/INST]
The Games Development Laboratory teaches game development software skills, ranging from basic coding to networking.",0.013158321380615234,0.6420831680297852
Where can one learn game dev skills with multiple languages?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Robotics: Investigating the role of engagement in using robots with students with profound and multiple learning disabilities, the use of assistive technologies in controlling robots and the development of intelligent multimodal systems to promote communicational skills

using Python, Java and C#, providing you with a fantastic portfolio of development skills demanded by employers today. You will be introduced to the techniques behind the production of 3D game assets and develop your games using Unreal Engine 5, Unity and the Android SDK. You will take these skills

We focus on the Industrial and medical applications of game technologies; our student work can be groundbreaking and innovative and consistently attracts industry attention.

Data Science and High Powered Computing (HPC) suite: Available for all the students within the department, includes high powered PCs with powerful GPUs. Students can learn about AI Big Data, Databases, Programming, and Nodal Computing.
QUESTION: Where can one learn game dev skills with multiple languages?
Helpful Answer: [/INST]
At Nottingham Trent University (NTU), you can learn game development skills with multiple languages such as Python, Java, and C# in our Robotics and Computer Science courses. Our programs provide you with a fantastic portfolio of development skills demanded by employers today, including the techniques behind the production of 3D game assets and developing games using Unreal Engine 5, Unity, and the Android SDK. We also focus on the industrial and medical applications of game technologies, offering groundbreaking and innovative opportunities for our students. Additionally, our Data Science and High Powered Computing (HPC) suite provides access to high-powered PCs with powerful GPUs, allowing you to learn about AI, Big Data, Databases, Programming, and Nodal Computing.",0.011571884155273438,4.001893520355225
 What does developing preventative measures entail in the context of protecting organizations from cyber-attacks?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Protecting organisations from cyber-attacks is a valuable skill and graduates are highly sought after and it’s one we’ll prepare you for. You’ll explore how to detect and identify security risks before building on this with developing your own preventative measures – all with plenty of

The Cyber Security BSc (Hons) course aims to enable you to identify security risks and preventative measures in technological solutions. You will learn the basic principles and practice of collecting computer data as evidence of computer crime and how systems operate in terms of their software and

What percentage of students do the sandwich year? It varies from one year to another. But, usually, 30% of our students sign up for the placement. We normally have more places available than students interested in placements.

Smart devices for education: Investigating the use of tablet computers in education and developing apps and methods to integrate the use of technologies within the classroom, and in clinical practice

Areas of growing activity:
QUESTION:  What does developing preventative measures entail in the context of protecting organizations from cyber-attacks?
Helpful Answer: [/INST]
Developing preventative measures in the context of protecting organizations from cyber-attacks involves learning strategies and techniques to secure digital systems and networks. This includes understanding and implementing best practices for network security, such as firewalls, intrusion detection systems, and encryption. Additionally, it may involve creating policies and procedures for user behavior, training employees on security awareness, and regularly updating and patching software to protect against known vulnerabilities. In the Cyber Security BSc (Hons) course at NTU, students will gain practical experience in these areas through hands-on projects and simulations.",0.011985063552856445,3.00681734085083
 What does the Cyber Security BSc (Hons) course aim to teach students in terms of developing preventative measures for security risks?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: The Cyber Security BSc (Hons) course aims to enable you to identify security risks and preventative measures in technological solutions. You will learn the basic principles and practice of collecting computer data as evidence of computer crime and how systems operate in terms of their software and

Protecting organisations from cyber-attacks is a valuable skill and graduates are highly sought after and it’s one we’ll prepare you for. You’ll explore how to detect and identify security risks before building on this with developing your own preventative measures – all with plenty of

Text:

The course leader for Cyber Security BSc (Hons) is Dr. Jon Robinson, who is a Principal Lecturer with the Department of Computer Science at Nottingham Trent University.

The Cyber Security Research Group (CSRG) is committed to advancing the field of cyber security through cutting-edge research and development. We focus on creating innovative and practical solutions to address complex security challenges faced by organisations across the world today. By staying at
QUESTION:  What does the Cyber Security BSc (Hons) course aim to teach students in terms of developing preventative measures for security risks?
Helpful Answer: [/INST]
The Cyber Security BSc (Hons) course aims to teach students how to develop their own preventative measures for security risks. This includes learning how to detect and identify security risks, and then building upon this knowledge to create effective preventative measures. This is done with a focus on practical applications to address real-world security challenges faced by organizations today.",0.011855125427246094,1.9099440574645996
 What skills make graduates in cybersecurity highly sought after by organizations?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Protecting organisations from cyber-attacks is a valuable skill and graduates are highly sought after and it’s one we’ll prepare you for. You’ll explore how to detect and identify security risks before building on this with developing your own preventative measures – all with plenty of

up with lots of practical experiences. Develop your practical skills by taking part in multimedia and virtual reality projects. Our graduates are knowledgeable about the development of software and able to design and manage complex information systems. This course is highly practical and provides a

You'll develop the practical skills and knowledge in programming, maths and engineering that will get you off to a flying start when you move onto BSc (Hons) Computer Science in your second year. 100% of our BSc (Hons) Computer Science (SW) students were in highly skilled roles 15 months after

UK, there will be a shortage in the next ten years. This software engineering degree seeks to meet that need by producing graduates with the precise combination of skills required to design and develop robust, efficient, high-quality software.
QUESTION:  What skills make graduates in cybersecurity highly sought after by organizations?
Helpful Answer: [/INST]
Graduates in cybersecurity are highly sought after by organizations due to their skills in detecting and identifying security risks, developing preventative measures, programming, mathematics, and engineering. They also have practical experience in multimedia and virtual reality projects, and are knowledgeable about the development of software and able to design and manage complex information systems. Additionally, they are able to design and develop robust, efficient, and high-quality software.",0.01155400276184082,2.2955427169799805
What foundational and advanced skills are imparted by the Cyber Security BSc (Hons) degree to prepare students for specializing as system administrators with a focus on ensuring security?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: The Cyber Security Research Group (CSRG) is committed to advancing the field of cyber security through cutting-edge research and development. We focus on creating innovative and practical solutions to address complex security challenges faced by organisations across the world today. By staying at

Campus: Clifton Campus

You'll develop the practical skills and knowledge in programming, maths and engineering that will get you off to a flying start when you move onto BSc (Hons) Cyber Security in your second year after completing the foundation year. 



Metadata: Data Science BSc (Hons)

The Computer Science - Artificial Intelligence BSc (Hons) course is aimed at students who are interested and inspired by the new AI technologies and want to work to become a leader in meeting the challenges posed by AI and big data.  This course will support students with a broad range of skills

What you’ll study on the Computer Science BSc (Hons) course: You will learn core skills concerning the production of computer programmes and applications, as well as specialist knowledge in areas such as: artificial intelligence, service-centric and cloud computing, analysis and design. All of the
QUESTION: What foundational and advanced skills are imparted by the Cyber Security BSc (Hons) degree to prepare students for specializing as system administrators with a focus on ensuring security?
Helpful Answer: [/INST]
The Cyber Security BSc (Hons) degree at Nottingham Trent University prepares students for specializing as system administrators with a focus on ensuring security by imparting foundational skills in programming, mathematics, and engineering during the foundation year. In the subsequent years, students will further develop their skills in areas such as network security, ethical hacking, digital forensics, and incident response. These advanced skills will equip them with the necessary knowledge to manage and secure computer systems effectively.",0.012273550033569336,2.6856114864349365
" What are some important pieces of information that new students receive over the summer regarding starting at NTU, and how can having the My NTU app on their phone help them stay updated?","
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Reading NTU emails: New students receive a lot of information over the summer regarding starting at NTU to their personal email accounts. As such, information regarding support can be missed and opportunities to meet the team may not be taken up.

studies. Support is very different at university than it is at school and college so it is important that you support them over the summer to make sure they are prepared for all aspects of university life and have spoken to the Disability & Inclusion team regarding any support they may need setting

“What can you help me with? What can I help you with?”: I know a lot of information about Computer Science at NTU. My knowledge ranges from information about the campus and transport, specific computer science courses including their entry requirements and what you’ll study, general information

With a 10,000-capacity arena, the famous Rock City, and a host of intimate venues, Nottingham is the beating heart of live music. Students that stay over the summer can also attend the Download Festival at nearby Donington Park.
QUESTION:  What are some important pieces of information that new students receive over the summer regarding starting at NTU, and how can having the My NTU app on their phone help them stay updated?
Helpful Answer: [/INST]
New students receive various important pieces of information over the summer regarding starting at NTU. These include details about enrollment, accommodation, course schedules, orientation events, and academic support services. Having the My NTU app on their phone can help them stay updated as it provides easy access to their personalized student portal, allowing them to view their timetable, course materials, grades, and communicate with faculty members and fellow students. Additionally, the app offers essential campus resources such as maps, transportation updates, and event listings, ensuring students are well-informed throughout their time at NTU.",0.013048887252807617,3.0880625247955322
 What purpose does having the My NTU app serve for new students at NTU?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Once they are enrolled, it is useful for students to have the My NTU app on their phone. This is to keep on top of communications and appointments as, after enrolment, all emails will be sent to the student's NTU email address.

Source: Disability and inclusion services at Nottingham Trent University

Metadata: What is a disability?

Text: 

Disability and Inclusion Services at NTU supports students with a diverse range of support needs.

“What can you help me with? What can I help you with?”: I know a lot of information about Computer Science at NTU. My knowledge ranges from information about the campus and transport, specific computer science courses including their entry requirements and what you’ll study, general information

them to consider all the options and make a decision that is right for them. Many of our students find that living at home, at least for the first year, gives them the best chance to get used to university study without having to get used to independent living at the same time. Choosing a course
QUESTION:  What purpose does having the My NTU app serve for new students at NTU?
Helpful Answer: [/INST]
The My NTU app serves as a useful tool for new students at NTU. It helps students stay organized and informed by providing access to their emails, appointment schedules, and other important university-related information directly on their smartphones. After enrollment, all communications and appointments will be sent to the student's NTU email address, so having the app ensures that students don't miss any crucial updates or deadlines.",0.012102127075195312,2.2979164123535156
How do NTU tools support teens in their first-year University experience?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Do we have any students who have done their placements in other countries? Yes! Many NTU students have decided to do their placement abroad.

Can students do their placments outside the UK? Can I do my placement abroad? Yes, if they can find a company to offer them the placement. Our employment team will support students with preparing their application for a placement either in the UK or abroad.

Staff can offer advice on: Applying for Disabled Students’ Allowances (DSAs) to fund your support, DSA funded Specialist One to One Study Skills Support, How to access academic support within NTU, e.g., Library Study Support, How to implement reasonable adjustments as recommended in your evidence

Source: Disability and inclusion services at Nottingham Trent University

Metadata: What is a disability?

Text: 

Disability and Inclusion Services at NTU supports students with a diverse range of support needs.
QUESTION: How do NTU tools support teens in their first-year University experience?
Helpful Answer: [/INST]
The Disability and Inclusion Services at NTU provide various tools to support students in their first-year University experience. These include:

1. Applying for Disabled Students' Allowances (DSAs) to fund support such as specialist equipment, note-taking services, and travel costs.
2. DSA funded Specialist One to One Study Skills Support, which offers personalized assistance to help students develop essential study skills.
3. Accessing academic support within NTU, such as Library Study Support, which provides resources and guidance to help students with their research and studies.
4. Implementing reasonable adjustments as recommended in a student's evidence, ensuring that all students have equal opportunities to succeed academically.

These tools aim to create an inclusive environment that caters to the diverse needs of NTU students, making their transition into University life smoother and more successful.",0.011715412139892578,4.598142862319946
 What are some key characteristics and historical significance associated with the legendary figure of Robin Hood?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: a popular folk figure during the Late Middle Ages. The historical existence of Robin Hood is debated, with some historians suggesting the name was a common alias for bandits.

7 foot effigy of Nottingham's legendary outlaw proudly stands on a 2.5 ton block of white Clipsham stone. In typical outlaw style, the statue of Robin Hood stands outside of Nottingham Castle, the point of his arrow is aimed at the gatehouse and the establishment within.

Robin Hood renowned for his skills as an archer and swordsman. Originally depicted as a member of the yeoman class and traditionally dressed in Lincoln green, he is famous for stealing from the rich to give to the poor. Robin Hood's story evolved over centuries, becoming a popular folk figure

analysis. Help businesses and organisations navigate the ethical and governance challenges associated with AI technologies.
QUESTION:  What are some key characteristics and historical significance associated with the legendary figure of Robin Hood?
Helpful Answer: [/INST]
The legendary figure of Robin Hood is known for several key characteristics. He is renowned for his exceptional skills as an archer and swordsman. Traditionally, Robin Hood is depicted as a member of the yeoman class and is often seen dressed in Lincoln green. One of his most notable traits is his act of stealing from the rich to give to the poor, reflecting a sense of social justice. Historically, the exact existence of Robin Hood is debated, with some suggesting he may have been a common alias for bandits. However, he has become a popular folk figure, evolving over centuries. In terms of physical representation, a large effigy of Robin Hood can be found outside Nottingham Castle in Nottingham, England, aiming his arrow at the castle gatehouse.",0.011772632598876953,4.188666820526123
Where is Robin Hood's bronze statue located near Nottingham Castle?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: If you are visiting the city after this open day at Nottingham Trent University, make sure to visit the famous statue of Robin Hood outside the castle grounds. Cast in eight pieces of half-inch thick bronze (made to last 6,000 years) and weighing half a ton, the 7 foot effigy of Nottingham's

7 foot effigy of Nottingham's legendary outlaw proudly stands on a 2.5 ton block of white Clipsham stone. In typical outlaw style, the statue of Robin Hood stands outside of Nottingham Castle, the point of his arrow is aimed at the gatehouse and the establishment within.

Robin Hood renowned for his skills as an archer and swordsman. Originally depicted as a member of the yeoman class and traditionally dressed in Lincoln green, he is famous for stealing from the rich to give to the poor. Robin Hood's story evolved over centuries, becoming a popular folk figure

The Interdisciplinary Science and Technology Centre is a state-of-the-art facility, located at our Clifton Campus, developed as part of an 13milion investment from the government and Nottingham Trent University. It's used for teaching biosciences, chemistry, computer science, and sport science,
QUESTION: Where is Robin Hood's bronze statue located near Nottingham Castle?
Helpful Answer: [/INST]
Robin Hood's bronze statue is located outside Nottingham Castle.",0.011979103088378906,0.6179251670837402
Where is the Robin Hood statue located near Nottingham Castle?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: 7 foot effigy of Nottingham's legendary outlaw proudly stands on a 2.5 ton block of white Clipsham stone. In typical outlaw style, the statue of Robin Hood stands outside of Nottingham Castle, the point of his arrow is aimed at the gatehouse and the establishment within.

If you are visiting the city after this open day at Nottingham Trent University, make sure to visit the famous statue of Robin Hood outside the castle grounds. Cast in eight pieces of half-inch thick bronze (made to last 6,000 years) and weighing half a ton, the 7 foot effigy of Nottingham's

EXPLORE THE CITY: Nottingham city centre is only four miles from Clifton Campus and a five-minute walk from our City Campus. Why not take a student led tour of the city? Nottingham is a city in central England’s Midlands region. It’s known for its role in the Robin Hood legend and for the hilltop

a popular folk figure during the Late Middle Ages. The historical existence of Robin Hood is debated, with some historians suggesting the name was a common alias for bandits.
QUESTION: Where is the Robin Hood statue located near Nottingham Castle?
Helpful Answer: [/INST]
The Robin Hood statue is located outside the castle grounds.",0.011965513229370117,0.5070383548736572
" What facilities and resources are available at the Interdisciplinary Science and Technology Centre (ISTeC) for teaching and research in biosciences, chemistry, computer science, and sports science?","
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Metadata: About

Text:

Interdisciplinary Science and Technology Centre (ISTeC)

Interdisciplinary Science and Technology Centre (ISTeC) is a two-floor facility of laboratories dedicated to teaching and research for Bioscience, Computer science, Chemistry and Sports Science.

The Interdisciplinary Science and Technology Centre is a state-of-the-art facility, located at our Clifton Campus, developed as part of an 13milion investment from the government and Nottingham Trent University. It's used for teaching biosciences, chemistry, computer science, and sport science,

Furthermore, the computer science facilities are thoughtfully equipped with modern amenities and ergonomic workspaces, providing you with a comfortable environment for your studies. Collaborative spaces and dedicated project rooms are also available to facilitate group work and foster a vibrant

What you’ll study on Computer Science and Mathematics BSc (Hons): We are in the process of a digital revolution. The way we interact with the world around us is changing at supersonic speed, and mathematicians and computer scientists are at the forefront of this cutting edge technology – spotting
QUESTION:  What facilities and resources are available at the Interdisciplinary Science and Technology Centre (ISTeC) for teaching and research in biosciences, chemistry, computer science, and sports science?
Helpful Answer: [/INST]
At the Interdisciplinary Science and Technology Centre (ISTeC), there are several facilities and resources available for teaching and research in biosciences, chemistry, computer science, and sports science. These include:

1. Modern laboratories: ISTeC is equipped with various laboratories designed for teaching and research in each of the mentioned disciplines.

2. Collaborative spaces: There are collaborative spaces available to facilitate group work and encourage a vibrant learning environment.

3. Dedicated project rooms: These rooms are specifically designed to accommodate group projects and foster innovation.

4. Ergonomic workspaces: The computer science facilities within ISTeC are equipped with ergonomic workspaces to provide a comfortable environment for studying.

5. Government and NTU investment: As part of an 13 million investment, ISTeC is a state-of-the-art facility that offers top-notch resources for teaching and research.",0.012794733047485352,5.255252361297607
 What facilities are available at the Interdisciplinary Science and Technology Centre (ISTeC) for computer science research and teaching?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Metadata: About

Text:

Interdisciplinary Science and Technology Centre (ISTeC)

Interdisciplinary Science and Technology Centre (ISTeC) is a two-floor facility of laboratories dedicated to teaching and research for Bioscience, Computer science, Chemistry and Sports Science.

The Interdisciplinary Science and Technology Centre is a state-of-the-art facility, located at our Clifton Campus, developed as part of an 13milion investment from the government and Nottingham Trent University. It's used for teaching biosciences, chemistry, computer science, and sport science,

Furthermore, the computer science facilities are thoughtfully equipped with modern amenities and ergonomic workspaces, providing you with a comfortable environment for your studies. Collaborative spaces and dedicated project rooms are also available to facilitate group work and foster a vibrant

What you’ll study on Computer Science and Mathematics BSc (Hons): We are in the process of a digital revolution. The way we interact with the world around us is changing at supersonic speed, and mathematicians and computer scientists are at the forefront of this cutting edge technology – spotting
QUESTION:  What facilities are available at the Interdisciplinary Science and Technology Centre (ISTeC) for computer science research and teaching?
Helpful Answer: [/INST]
The Interdisciplinary Science and Technology Centre (ISTeC) offers modern facilities for computer science research and teaching. These include ergonomic workspaces, collaborative spaces, and dedicated project rooms. Additionally, the centre is equipped with state-of-the-art equipment to support teaching and research in computer science.",0.012179136276245117,1.7983715534210205
 What is the significance of the Â£8 million investment in the computer science facilities at Interactive Systems Research Group (ISRG)?,"
[INST]

For the purposes of this conversation, you are a helpful agent who is present at a University Open Day at Nottingham Trent University (NTU) at Clifton Campus, Nottingham, United Kingdom. A University Open Day is an event where future University students will visit to see the campus, facilities, and meet the teaching staff. The future students are going to ask you questions about University which you will answer by using the helpful context at the end of this message. Note that it is very important that you are at Nottingham Trent University (NTU) in the United Kingdom and NOT Nanyang Technological University in Singapore. You will now be given context and asked a question. Your task is to answer the question. If you do not know the answer, just say that you cannot answer the question, do not try to make up an answer.
<|eot_id|>
CONTEXT: Systems Research Group, Andy Pierson is a member of the Interactive Systems Research Group, Professor Eiman Kanjo is a member of the Interactive Systems Research Group, James Lewis is a member of the Interactive Systems Research Group, Andy Burton is a member of the Interactive Systems Research

Interactive Systems Research Group, Nick Shopland is a member of the Interactive Systems Research Group, Amin Safaei is a member of the Interactive Systems Research Group, Pratik Vyas is a member of the Interactive Systems Research Group,

Dr Mathew Bates is a member of the Interactive Systems Research Group, Dr Andreas Oikonomou is a member of the Interactive Systems Research Group, Dr Bev Cook is a member of the Interactive Systems Research Group, Dr Simon Schofield is a member of the Interactive Systems Research Group, Andy

The Interactive Systems Research Group focuses on the development of new technologies for the cognitive and physical rehabilitation of users within the real world. The Interactive Systems Research Group is led by Professor David Brown, who is also the Director of the Centre for Computer Science and
QUESTION:  What is the significance of the Â£8 million investment in the computer science facilities at Interactive Systems Research Group (ISRG)?
Helpful Answer: [/INST]
The £8 million investment in the computer science facilities at the Interactive Systems Research Group (ISRG) signifies a significant commitment to advancing research and technology in the field of cognitive and physical rehabilitation. This investment allows the ISRG to acquire cutting-edge equipment, resources, and infrastructure necessary to support their work in developing innovative technologies for real-world applications. It demonstrates the university's dedication to fostering excellence in computer science research and ensuring that its researchers have access to the best possible tools for achieving breakthroughs in their respective fields.",0.012316703796386719,2.9387307167053223
